S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
67.9788,1.9925,92.9688,0.311,83.0729,0.5393,91.1458,0.3132,86.9792,0.4023,90.1042,0.3846,72.6562,0.7896,83.5938,0.6118,95.3125,0.2527,92.9688,0.3591,94.7917,0.2698
68.129,1.988,93.2292,0.301,82.2917,0.5681,91.4062,0.3087,86.1979,0.4126,90.3646,0.389,73.9583,0.7598,84.1146,0.6107,95.0521,0.2519,92.9688,0.369,94.5312,0.2674
68.1891,1.989,93.75,0.2936,82.8125,0.5524,91.4062,0.3012,86.7188,0.4079,90.8854,0.3791,73.6979,0.7705,84.6354,0.6021,95.3125,0.2467,92.9688,0.3671,94.5312,0.273
68.129,1.9927,92.7083,0.3034,82.8125,0.5524,91.4062,0.3062,86.9792,0.3949,90.625,0.3799,73.9583,0.7622,84.1146,0.6119,95.5729,0.246,92.9688,0.3513,94.7917,0.276
68.2392,1.9899,93.75,0.2941,82.2917,0.5571,91.4062,0.3068,86.9792,0.4008,90.625,0.3761,73.9583,0.7625,83.8542,0.6111,95.0521,0.2547,93.75,0.341,94.7917,0.2713
68.3794,1.9883,93.4896,0.2956,83.0729,0.5449,91.4062,0.3066,86.9792,0.3966,90.625,0.3827,74.4792,0.7498,84.8958,0.5929,95.3125,0.2524,92.9688,0.3597,95.5729,0.2621
68.3393,1.9857,93.4896,0.3033,83.0729,0.5542,91.1458,0.3133,88.0208,0.3859,90.1042,0.3807,74.4792,0.7488,84.6354,0.6022,95.3125,0.2447,93.2292,0.3583,94.7917,0.2748
68.4696,1.9837,93.2292,0.3016,82.8125,0.5428,91.6667,0.3046,87.2396,0.3969,90.1042,0.3754,74.7396,0.7309,84.375,0.613,95.0521,0.2523,93.2292,0.3533,94.7917,0.2747
68.4896,1.9851,92.9688,0.3003,82.2917,0.5662,91.6667,0.3032,87.2396,0.3906,90.625,0.3813,75.7812,0.7289,84.1146,0.6106,95.3125,0.2539,92.9688,0.3426,95.0521,0.2615
68.5497,1.9828,93.2292,0.2965,82.5521,0.5539,91.4062,0.3038,88.0208,0.3856,90.3646,0.3823,75.5208,0.7178,83.5938,0.6111,95.0521,0.2584,93.2292,0.3404,94.7917,0.2709
68.7099,1.9813,93.75,0.2934,84.1146,0.5271,91.6667,0.2994,86.7188,0.4013,90.3646,0.3838,75.0,0.7182,84.6354,0.5914,95.0521,0.2534,93.2292,0.3494,95.0521,0.2656
68.73,1.9805,93.2292,0.3019,83.8542,0.5417,91.4062,0.2918,86.9792,0.3951,90.8854,0.3661,74.7396,0.734,84.8958,0.5806,95.0521,0.2516,93.2292,0.3474,94.7917,0.2663
68.6999,1.9795,93.2292,0.291,84.6354,0.5202,92.1875,0.286,86.7188,0.4009,90.3646,0.3843,74.4792,0.7308,85.4167,0.5723,95.0521,0.2514,93.2292,0.3448,94.7917,0.2676
68.72,1.9812,92.9688,0.2996,84.1146,0.5265,91.9271,0.3028,86.7188,0.3995,90.3646,0.3727,75.2604,0.7314,84.8958,0.5859,95.0521,0.2507,92.9688,0.3422,94.7917,0.2625
68.76,1.9795,93.4896,0.2962,83.8542,0.5343,91.1458,0.3003,87.2396,0.3946,90.1042,0.3813,74.7396,0.727,84.6354,0.5782,95.0521,0.2468,93.75,0.3378,95.0521,0.2573
68.8401,1.9809,93.75,0.294,84.1146,0.5209,91.1458,0.3007,86.9792,0.391,90.3646,0.3815,74.2188,0.7365,84.8958,0.5706,95.0521,0.249,93.4896,0.3469,94.7917,0.263
68.8201,1.9806,93.4896,0.2902,83.5938,0.5302,91.6667,0.2929,87.5,0.3918,89.8438,0.3872,74.4792,0.7214,84.8958,0.5733,95.0521,0.2513,94.0104,0.342,95.0521,0.257
68.8602,1.9831,94.2708,0.2795,83.8542,0.5257,91.4062,0.3013,87.7604,0.3792,90.625,0.3647,75.0,0.7196,84.375,0.5881,95.5729,0.2385,93.2292,0.3419,95.0521,0.2618
68.75,1.9838,93.4896,0.2945,83.0729,0.5381,91.1458,0.3004,86.7188,0.3934,90.3646,0.3656,75.2604,0.7176,85.1562,0.582,95.5729,0.2322,93.2292,0.3435,95.0521,0.2574
68.9503,1.9793,93.75,0.2858,83.3333,0.5282,91.9271,0.292,86.9792,0.3916,90.625,0.3733,75.5208,0.7121,84.6354,0.5859,95.5729,0.2249,93.4896,0.3396,94.7917,0.2572
69.0905,1.9745,94.0104,0.2854,83.8542,0.5228,91.4062,0.2964,86.9792,0.3932,90.1042,0.379,76.0417,0.7091,85.1562,0.5711,95.0521,0.2437,93.2292,0.3491,94.7917,0.2551
69.0304,1.9739,93.75,0.2857,84.6354,0.5095,91.4062,0.2979,88.0208,0.3811,90.8854,0.3725,75.2604,0.7183,84.8958,0.5565,95.3125,0.2343,93.4896,0.3387,95.0521,0.2556
69.1106,1.9751,93.4896,0.2885,83.8542,0.5236,91.6667,0.3059,87.7604,0.3791,90.8854,0.3611,75.7812,0.7036,85.9375,0.562,95.5729,0.2246,92.9688,0.3411,94.7917,0.2628
