S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
85.3065,0.5422,88.0208,0.5024,87.5,0.5058,85.9375,0.5295,85.9375,0.5058,85.4167,0.5707,87.5,0.5505,81.7708,0.5873,84.375,0.5523,85.9375,0.5329,85.4167,0.5547
85.3265,0.5409,87.5,0.5037,86.4583,0.5089,86.4583,0.5139,86.4583,0.507,85.9375,0.5602,86.4583,0.5253,81.7708,0.6057,85.4167,0.53,85.9375,0.5363,86.4583,0.5493
85.3766,0.5394,88.0208,0.5032,86.4583,0.4981,85.9375,0.5143,86.9792,0.4952,85.4167,0.5749,85.9375,0.5666,80.2083,0.6263,84.8958,0.5538,86.9792,0.5133,85.9375,0.5438
85.4567,0.5379,87.5,0.5061,85.4167,0.5101,85.9375,0.5184,86.4583,0.4956,85.9375,0.5617,87.5,0.5341,80.7292,0.6195,85.4167,0.529,86.4583,0.526,86.4583,0.5417
85.5168,0.5366,88.5417,0.4914,85.9375,0.5044,86.4583,0.4985,86.4583,0.5077,85.4167,0.5666,85.9375,0.574,80.7292,0.6203,84.8958,0.5313,86.9792,0.4994,86.9792,0.5349
85.5569,0.5355,87.5,0.5024,86.9792,0.4851,85.4167,0.5145,85.9375,0.5088,86.9792,0.5378,86.9792,0.5369,80.7292,0.5685,84.8958,0.5394,85.9375,0.5274,85.9375,0.5486
85.5369,0.5342,87.5,0.4917,88.0208,0.4803,85.4167,0.5129,87.5,0.4986,86.9792,0.5491,86.4583,0.5673,80.2083,0.6219,84.8958,0.5268,86.4583,0.5002,86.4583,0.5416
85.5769,0.5332,87.5,0.4942,86.4583,0.498,85.9375,0.5064,86.9792,0.4939,86.4583,0.5483,86.4583,0.5523,80.7292,0.6209,84.375,0.5494,86.9792,0.511,85.9375,0.5503
85.607,0.532,88.5417,0.4814,86.9792,0.4753,86.4583,0.5038,87.5,0.4963,86.4583,0.5533,86.4583,0.5548,79.6875,0.6328,84.8958,0.5409,85.9375,0.5156,86.9792,0.5317
85.637,0.531,88.5417,0.4705,88.0208,0.479,86.9792,0.5026,86.9792,0.4985,86.4583,0.5486,85.9375,0.5672,81.25,0.5978,85.9375,0.529,86.9792,0.4887,86.9792,0.5247
85.6571,0.5299,88.0208,0.4838,86.9792,0.495,85.4167,0.5144,87.5,0.4896,85.9375,0.5668,87.5,0.5424,80.2083,0.6222,85.9375,0.5187,85.9375,0.5062,88.0208,0.5145
85.6871,0.5286,87.5,0.4992,87.5,0.4894,85.4167,0.5143,88.0208,0.4672,86.9792,0.5526,86.9792,0.5342,81.25,0.5977,85.4167,0.5402,86.4583,0.5007,88.5417,0.5128
85.7272,0.5274,88.0208,0.4873,87.5,0.4875,85.9375,0.5074,87.5,0.4923,87.5,0.5223,86.9792,0.5131,79.6875,0.633,85.4167,0.536,85.9375,0.5159,87.5,0.5377
85.7572,0.5264,88.5417,0.4749,88.0208,0.4653,85.9375,0.4984,86.9792,0.4969,85.9375,0.5567,86.4583,0.5612,80.2083,0.6239,84.8958,0.5414,87.5,0.4706,87.5,0.5325
85.7873,0.5253,88.0208,0.4829,87.5,0.4777,85.9375,0.5013,88.0208,0.4869,85.9375,0.5556,86.9792,0.5518,81.25,0.611,85.4167,0.5291,85.9375,0.5146,88.0208,0.5185
85.8273,0.5244,88.0208,0.488,86.9792,0.4853,86.9792,0.4975,86.9792,0.4964,86.4583,0.5437,86.4583,0.553,81.7708,0.5919,84.8958,0.5427,85.9375,0.5192,87.5,0.5352
85.8674,0.5234,88.5417,0.478,86.9792,0.4738,86.9792,0.4905,88.0208,0.4831,86.9792,0.5177,85.9375,0.556,81.25,0.6063,84.8958,0.5373,85.9375,0.5051,88.0208,0.5121
85.8974,0.5223,88.0208,0.4769,87.5,0.4805,86.4583,0.5047,88.0208,0.4821,86.4583,0.532,86.9792,0.5436,81.25,0.6096,84.8958,0.538,86.4583,0.5077,87.5,0.5271
85.9175,0.5214,88.5417,0.4738,88.5417,0.4649,87.5,0.4851,88.5417,0.4529,86.4583,0.5424,86.4583,0.5451,79.6875,0.6183,84.375,0.5382,86.4583,0.4999,87.5,0.5296
