S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
71.3542,2.2998,95.5729,0.1701,89.3229,0.3643,95.8333,0.1769,90.625,0.3299,87.7604,0.4692,83.5938,0.4966,89.5833,0.3804,94.7917,0.2814,92.9688,0.3063,96.875,0.1438
71.4343,2.3014,95.8333,0.1602,89.3229,0.3635,96.0938,0.1693,91.4062,0.3186,88.0208,0.458,83.0729,0.5052,89.5833,0.3801,95.0521,0.273,92.9688,0.3103,97.1354,0.1402
71.3842,2.3015,95.8333,0.1662,90.1042,0.345,96.0938,0.1733,91.4062,0.3154,87.7604,0.4606,83.5938,0.4951,89.8438,0.367,95.0521,0.2738,93.2292,0.2821,96.875,0.1452
71.4243,2.3018,95.5729,0.1727,90.1042,0.3374,96.0938,0.1769,91.1458,0.3243,87.5,0.4608,83.0729,0.5067,89.0625,0.3721,95.0521,0.2745,93.2292,0.3073,97.1354,0.1388
71.4744,2.3012,95.8333,0.1657,89.8438,0.34,95.8333,0.1775,91.6667,0.322,88.0208,0.4622,83.0729,0.5098,89.5833,0.3635,94.7917,0.276,93.2292,0.3137,97.1354,0.1419
71.4543,2.3,96.3542,0.1571,89.3229,0.3469,96.0938,0.1728,91.4062,0.3266,87.5,0.4678,83.0729,0.5067,89.5833,0.3668,95.3125,0.2656,93.2292,0.3124,97.3958,0.1384
71.5745,2.3016,96.0938,0.1635,89.8438,0.3483,96.0938,0.1716,90.8854,0.3266,87.2396,0.4711,84.1146,0.4858,89.5833,0.3622,94.7917,0.2784,93.4896,0.291,97.3958,0.1374
71.5445,2.3014,95.8333,0.1646,89.5833,0.3455,96.0938,0.1717,91.6667,0.3195,88.0208,0.4568,84.6354,0.4772,89.3229,0.3643,95.0521,0.2766,93.2292,0.3033,97.1354,0.1351
71.5745,2.3022,95.8333,0.1647,90.625,0.3237,95.8333,0.1772,91.4062,0.3156,87.5,0.4689,83.5938,0.4981,89.5833,0.3619,95.0521,0.2727,93.4896,0.299,96.875,0.1444
71.6046,2.3035,96.0938,0.161,89.8438,0.3438,96.0938,0.1678,91.9271,0.2942,88.5417,0.4424,84.1146,0.4799,90.3646,0.3544,94.7917,0.2748,93.2292,0.3029,96.875,0.1386
71.5745,2.3049,96.0938,0.1605,90.1042,0.3381,96.0938,0.1688,91.1458,0.3203,87.7604,0.4638,84.375,0.4868,89.8438,0.3573,95.0521,0.2724,93.4896,0.2929,97.1354,0.1376
