S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
77.8846,1.0233,73.4375,1.0627,79.6875,1.0092,78.125,1.0338,73.9583,1.0179,78.6458,1.0081,80.2083,1.0322,73.9583,1.0733,78.6458,0.9989,77.6042,0.9854,77.0833,1.0884
78.0248,1.0207,74.4792,1.0608,79.1667,1.0047,79.1667,1.0147,75.5208,1.0135,79.1667,0.9928,81.25,1.0148,74.4792,1.069,79.1667,1.0111,75.5208,1.018,77.0833,1.0815
78.125,1.017,75.0,1.0411,79.6875,0.999,78.125,1.0302,75.0,1.0117,79.6875,0.9844,80.2083,1.0107,75.5208,1.0606,78.6458,0.9951,77.6042,1.0007,77.0833,1.0768
78.0549,1.0119,75.0,1.0489,79.1667,1.0005,77.6042,1.0268,76.0417,0.9816,79.1667,0.9914,79.1667,1.0216,75.5208,1.0422,78.6458,0.9844,76.0417,1.008,75.5208,1.0856
78.3353,1.0083,73.9583,1.0434,78.6458,0.9853,79.1667,0.985,75.5208,0.9999,79.1667,0.9795,80.7292,1.0043,75.5208,1.0437,79.1667,0.9917,77.0833,0.9809,76.5625,1.0629
78.2853,1.0076,73.9583,1.0545,79.6875,0.9789,78.125,0.9972,76.0417,1.0006,81.25,0.9445,79.6875,1.015,76.0417,1.0274,78.125,0.9864,78.125,1.0006,76.0417,1.0594
78.3454,1.0031,74.4792,1.0485,80.2083,0.9711,79.1667,0.9989,76.0417,0.9825,79.6875,0.976,80.2083,0.9993,76.0417,1.0152,77.6042,0.9794,77.0833,0.9987,76.5625,1.0728
78.4155,1.0,73.4375,1.0432,79.1667,0.9773,78.125,1.0084,74.4792,0.9908,80.2083,0.9585,81.25,0.9982,74.4792,1.0492,77.0833,0.9889,77.0833,0.9872,76.5625,1.0639
78.4655,0.9967,73.4375,1.0392,79.1667,0.982,79.6875,0.9871,76.0417,0.9925,79.1667,0.9636,80.2083,1.0003,76.0417,1.0347,77.6042,0.9939,76.5625,0.9901,77.0833,1.0586
78.5457,0.9938,73.4375,1.0368,79.1667,0.986,78.6458,0.994,76.0417,0.9837,80.7292,0.9394,79.6875,1.0059,74.4792,1.052,79.1667,0.9681,76.5625,0.9949,78.125,1.0468
78.5256,0.9916,72.9167,1.0288,78.6458,0.9743,78.6458,1.0048,77.0833,0.9781,79.6875,0.9608,81.25,0.9919,77.6042,0.9935,78.6458,0.9765,76.5625,0.9935,76.0417,1.0649
