S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
68.9103,2.2295,93.4896,0.266,83.8542,0.5147,91.1458,0.2801,87.7604,0.3753,90.3646,0.3472,76.5625,0.6905,83.5938,0.5548,94.5312,0.234,92.1875,0.3201,94.0104,0.2353
69.0405,2.2292,93.75,0.2692,84.8958,0.5012,91.1458,0.2818,88.0208,0.3715,90.1042,0.3496,77.3438,0.6826,84.8958,0.5361,94.7917,0.2278,91.6667,0.3377,94.5312,0.2283
69.2608,2.2273,92.7083,0.2783,84.375,0.5102,91.4062,0.2887,89.3229,0.3609,90.1042,0.343,77.8646,0.6786,84.1146,0.5447,94.7917,0.2211,91.4062,0.3337,93.75,0.2394
69.2107,2.2288,92.7083,0.2782,84.8958,0.495,91.6667,0.2797,88.2812,0.3713,90.1042,0.3418,78.125,0.6581,83.8542,0.5546,94.5312,0.2294,91.9271,0.3309,93.75,0.2403
69.1406,2.2304,93.4896,0.2748,84.1146,0.5199,91.9271,0.2779,88.2812,0.3655,90.3646,0.3335,78.125,0.6611,83.8542,0.5532,94.7917,0.2267,92.4479,0.3243,94.5312,0.2286
69.2408,2.2292,93.2292,0.2719,84.375,0.5088,91.1458,0.2812,89.0625,0.3621,90.3646,0.3383,78.3854,0.6527,83.8542,0.5573,94.5312,0.2297,92.9688,0.3173,94.2708,0.2365
69.2809,2.2285,93.4896,0.2693,85.4167,0.4845,91.6667,0.2733,87.7604,0.3775,90.1042,0.3408,78.125,0.6517,84.8958,0.5362,94.5312,0.2309,91.9271,0.3259,94.5312,0.2296
69.3309,2.2292,93.2292,0.2739,85.1562,0.4973,92.1875,0.265,88.0208,0.3702,89.8438,0.3459,77.8646,0.667,84.6354,0.5274,94.5312,0.23,91.6667,0.3258,94.2708,0.2305
69.351,2.2278,93.4896,0.2615,85.6771,0.4775,92.9688,0.2578,88.0208,0.3805,90.8854,0.3303,78.3854,0.6617,85.4167,0.5174,94.5312,0.2265,91.9271,0.3285,94.7917,0.2315
69.371,2.2335,93.2292,0.2733,84.8958,0.4844,92.1875,0.2775,87.7604,0.3737,90.625,0.3269,78.3854,0.6623,84.8958,0.5302,94.5312,0.229,92.4479,0.321,94.5312,0.2281
69.4311,2.2316,93.4896,0.2719,85.1562,0.4908,91.9271,0.2774,88.5417,0.3691,90.1042,0.3369,78.3854,0.6577,84.1146,0.5259,94.5312,0.2254,92.9688,0.3135,94.5312,0.2242
69.4712,2.2313,93.4896,0.2714,85.6771,0.4793,92.1875,0.2794,88.5417,0.3643,90.8854,0.3305,77.6042,0.6676,84.8958,0.5184,94.5312,0.2246,92.7083,0.321,94.2708,0.2304
69.5513,2.2298,93.2292,0.2665,85.6771,0.4813,92.7083,0.2699,88.5417,0.3671,90.1042,0.3422,77.8646,0.6564,84.6354,0.5187,94.5312,0.2257,92.9688,0.321,95.0521,0.2248
69.5212,2.2322,94.2708,0.2519,85.4167,0.4763,92.4479,0.2739,89.0625,0.3547,90.3646,0.3374,78.3854,0.6566,84.6354,0.5269,95.0521,0.2155,92.1875,0.322,94.5312,0.2269
69.4812,2.232,93.4896,0.265,84.8958,0.4873,92.4479,0.2706,88.0208,0.3722,90.1042,0.3266,78.125,0.6554,85.1562,0.5193,95.0521,0.2089,91.9271,0.3274,94.7917,0.2226
69.5713,2.235,93.4896,0.263,85.1562,0.4844,91.6667,0.2705,88.2812,0.3641,90.8854,0.3205,78.3854,0.6459,84.375,0.5331,95.0521,0.2031,92.9688,0.3137,94.5312,0.2245
69.6815,2.2294,93.4896,0.2634,85.1562,0.4772,91.9271,0.2744,88.2812,0.3674,90.625,0.3339,78.6458,0.6444,85.1562,0.5216,94.5312,0.2158,92.1875,0.3255,94.7917,0.225
69.7115,2.2295,93.4896,0.2607,85.9375,0.4644,92.4479,0.2733,89.3229,0.3561,90.1042,0.3424,77.8646,0.655,85.6771,0.5032,94.7917,0.2114,92.4479,0.3163,95.0521,0.223
69.7115,2.2332,93.4896,0.26,85.4167,0.4733,91.9271,0.2787,88.8021,0.3541,90.625,0.3252,78.6458,0.6394,85.4167,0.501,95.0521,0.2065,92.9688,0.3176,94.5312,0.2275
69.7516,2.23,93.4896,0.2623,85.6771,0.4687,92.4479,0.2738,88.5417,0.363,91.1458,0.3207,78.9062,0.6388,85.4167,0.5085,95.0521,0.2106,92.7083,0.3172,94.7917,0.2256
