S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
62.2095,2.2331,92.9688,0.3319,77.0833,0.7145,91.6667,0.3361,85.1562,0.5931,76.5625,0.9103,67.1875,0.8968,77.3438,0.7999,83.0729,0.6576,86.4583,0.5583,92.9688,0.3294
62.2496,2.2344,92.9688,0.3145,77.6042,0.692,92.4479,0.3179,85.1562,0.5847,77.0833,0.9,64.8438,0.9156,78.125,0.7885,83.0729,0.6542,86.1979,0.5688,93.4896,0.3179
62.5401,2.2334,92.1875,0.3252,78.3854,0.6777,92.1875,0.323,84.8958,0.5901,76.5625,0.9002,66.6667,0.8903,77.6042,0.7867,82.8125,0.654,86.4583,0.5499,93.75,0.3161
62.6302,2.2396,91.9271,0.3229,77.8646,0.6884,92.1875,0.3212,86.1979,0.5604,77.3438,0.8735,67.4479,0.8724,77.0833,0.8019,83.3333,0.6524,87.5,0.536,93.4896,0.3223
62.5601,2.2374,93.2292,0.3133,78.6458,0.667,92.7083,0.3064,84.8958,0.5902,77.8646,0.8851,65.3646,0.9061,77.8646,0.7717,84.8958,0.6157,86.1979,0.5534,94.0104,0.314
62.8205,2.2386,93.4896,0.3019,78.125,0.6684,92.4479,0.2979,85.6771,0.5685,78.9062,0.8678,64.3229,0.8956,78.3854,0.7494,85.1562,0.6004,87.5,0.5337,94.0104,0.303
63.131,2.2342,93.2292,0.3136,79.4271,0.6445,92.4479,0.3053,84.8958,0.5865,80.2083,0.8382,66.4062,0.89,80.4688,0.7187,85.4167,0.5995,86.1979,0.5459,94.0104,0.295
63.3413,2.2354,92.7083,0.3105,78.3854,0.6616,92.9688,0.2938,85.9375,0.5684,79.6875,0.8429,66.6667,0.8909,79.1667,0.7269,86.7188,0.5752,86.9792,0.5389,93.4896,0.2932
63.7921,2.2349,93.4896,0.302,79.6875,0.6539,92.7083,0.2953,85.9375,0.5382,80.2083,0.8173,67.9688,0.8612,79.4271,0.7325,86.1979,0.5831,87.7604,0.5236,93.75,0.2959
63.9423,2.2307,93.75,0.3047,79.6875,0.6565,91.9271,0.3082,86.1979,0.5397,80.4688,0.822,67.7083,0.8567,80.9896,0.7119,85.6771,0.5805,87.2396,0.5306,94.0104,0.2996
64.2628,2.2306,93.4896,0.2968,79.6875,0.6386,92.1875,0.2945,86.1979,0.5519,79.4271,0.8446,68.2292,0.8456,80.2083,0.7132,85.6771,0.5952,87.5,0.5117,94.7917,0.2821
64.1226,2.2286,93.4896,0.2937,79.4271,0.638,92.1875,0.2966,86.1979,0.5454,80.7292,0.8158,68.75,0.8294,79.9479,0.7094,85.6771,0.5869,87.7604,0.5199,94.2708,0.2816
64.4932,2.2236,92.9688,0.3014,81.25,0.599,92.7083,0.2944,85.6771,0.5637,80.4688,0.8038,67.7083,0.8511,80.7292,0.6853,86.9792,0.5444,86.9792,0.5295,94.5312,0.2833
64.8237,2.2194,93.2292,0.2991,80.7292,0.6156,91.9271,0.3046,85.4167,0.5597,81.5104,0.7833,70.3125,0.8096,80.2083,0.7011,86.1979,0.5486,87.5,0.5038,94.2708,0.2826
65.014,2.2179,93.75,0.2836,80.2083,0.6243,92.4479,0.298,86.1979,0.5379,81.5104,0.7779,71.0938,0.7993,80.2083,0.6838,86.7188,0.5321,87.2396,0.5089,94.5312,0.2778
65.1142,2.221,93.4896,0.281,80.4688,0.6229,92.7083,0.2841,85.4167,0.5491,81.25,0.7827,70.8333,0.7941,80.4688,0.6899,86.1979,0.5503,87.2396,0.505,94.2708,0.2762
65.2845,2.2243,93.2292,0.2868,80.7292,0.6191,92.1875,0.2809,86.1979,0.5198,81.25,0.781,72.1354,0.7875,80.2083,0.694,86.1979,0.5401,88.0208,0.4832,94.0104,0.2809
65.0441,2.2289,93.75,0.2723,81.25,0.5937,92.1875,0.287,86.4583,0.5226,81.25,0.7901,70.0521,0.8039,81.7708,0.6637,86.4583,0.5368,87.5,0.5019,94.5312,0.2674
65.3245,2.2277,93.2292,0.2933,81.7708,0.577,92.1875,0.2926,86.7188,0.5194,81.7708,0.7654,71.6146,0.7973,83.0729,0.6484,86.9792,0.534,87.5,0.496,94.2708,0.2722
65.5749,2.2254,93.4896,0.2895,81.5104,0.5686,92.1875,0.2889,86.7188,0.5226,82.0312,0.7718,71.6146,0.7973,82.5521,0.6352,87.2396,0.5225,88.0208,0.4863,94.2708,0.2758
65.4647,2.2255,93.4896,0.2887,82.8125,0.5634,92.7083,0.2747,86.4583,0.5239,82.2917,0.7522,71.3542,0.7967,82.8125,0.6265,87.7604,0.516,87.7604,0.4985,94.2708,0.2734
65.9054,2.2287,93.2292,0.2933,81.5104,0.5833,93.2292,0.2764,87.7604,0.5029,83.3333,0.7151,72.9167,0.761,82.0312,0.6574,88.0208,0.5041,88.2812,0.4558,94.5312,0.2621
65.8954,2.2274,94.0104,0.2721,81.7708,0.5769,92.9688,0.2701,86.7188,0.5102,83.5938,0.7188,72.6562,0.7831,82.0312,0.6514,88.2812,0.4904,88.2812,0.4612,94.2708,0.2627
65.7352,2.2309,93.4896,0.2773,82.5521,0.5686,92.7083,0.2686,87.2396,0.5079,83.0729,0.7342,71.3542,0.7933,83.3333,0.6284,88.2812,0.4971,87.7604,0.4833,94.5312,0.2552
65.8153,2.2296,94.0104,0.2681,82.5521,0.5662,92.4479,0.274,86.7188,0.5125,83.0729,0.7345,72.6562,0.7916,82.8125,0.6264,87.5,0.5004,88.2812,0.4757,95.0521,0.2464
66.1458,2.2271,93.75,0.2743,83.3333,0.5458,92.9688,0.2693,86.7188,0.506,83.5938,0.7188,73.1771,0.7725,82.8125,0.6126,88.8021,0.4689,87.7604,0.4821,94.5312,0.2548
65.9455,2.2251,93.4896,0.2807,84.6354,0.5306,92.1875,0.2787,86.1979,0.5204,83.3333,0.7212,73.4375,0.7618,84.1146,0.5958,88.0208,0.486,88.0208,0.4798,95.3125,0.2501
66.4764,2.2245,93.75,0.2695,82.8125,0.5726,92.7083,0.2786,87.2396,0.4958,83.8542,0.7034,74.4792,0.7301,83.5938,0.6198,87.7604,0.484,87.7604,0.4665,94.7917,0.2471
